sequence,offset,conf,x1,y1,x2,y2,W,H
20160711_FIRE_ml-n-mobo-c,1200,0.0714,1904.2,755.2,1949.1,779.4,2048,1536
20160711_FIRE_ml-n-mobo-c,1260,0.1991,860.3,753.3,906.6,774.5,2048,1536
20160711_FIRE_ml-n-mobo-c,1260,0.0992,1897.3,755.1,1944.4,780.9,2048,1536
20160711_FIRE_ml-n-mobo-c,1320,0.1639,862.8,754.1,907.1,774.6,2048,1536
20160711_FIRE_ml-n-mobo-c,1380,0.0781,861.1,753.3,906.7,774.8,2048,1536
20160711_FIRE_ml-n-mobo-c,1440,0.2206,859.9,754.7,906.2,774.9,2048,1536
20160711_FIRE_ml-n-mobo-c,1500,0.2522,859.6,753.7,905.8,774.7,2048,1536
20160711_FIRE_ml-n-mobo-c,1500,0.1196,1898.9,756.3,1943.5,780.8,2048,1536
20160711_FIRE_ml-n-mobo-c,1560,0.2777,860.4,755.1,905.3,775.1,2048,1536
20160711_FIRE_ml-n-mobo-c,1560,0.0518,1897.8,756.9,1941.6,780.8,2048,1536
20160711_FIRE_ml-n-mobo-c,1620,0.2260,860.0,753.6,909.4,775.2,2048,1536
20160711_FIRE_ml-n-mobo-c,1680,0.1060,861.2,753.5,905.9,774.7,2048,1536
20160711_FIRE_ml-n-mobo-c,1740,0.1257,859.7,752.8,905.6,774.8,2048,1536
20160711_FIRE_ml-n-mobo-c,1800,0.1503,864.7,753.3,908.1,774.9,2048,1536
20160711_FIRE_ml-n-mobo-c,1860,0.3018,860.6,754.3,906.7,775.0,2048,1536
20160711_FIRE_ml-n-mobo-c,1920,0.1774,861.4,754.2,907.2,775.3,2048,1536
20160711_FIRE_ml-n-mobo-c,1980,0.2270,860.0,752.4,907.5,774.4,2048,1536
20160711_FIRE_ml-n-mobo-c,2040,0.1229,861.2,753.4,906.6,774.8,2048,1536
20160711_FIRE_ml-n-mobo-c,2100,0.1296,859.9,752.5,901.6,774.4,2048,1536
20160711_FIRE_ml-n-mobo-c,2160,0.1149,860.7,754.1,905.5,775.2,2048,1536
20160711_FIRE_ml-n-mobo-c,2220,0.1483,860.2,753.1,907.6,774.6,2048,1536
20160711_FIRE_ml-n-mobo-c,2220,0.0523,1897.7,756.7,1942.3,781.0,2048,1536
20160711_FIRE_ml-n-mobo-c,2280,0.1748,860.5,753.0,906.1,774.5,2048,1536
20160711_FIRE_ml-n-mobo-c,2340,0.2682,861.2,754.3,906.2,774.9,2048,1536
20160711_FIRE_ml-n-mobo-c,2400,0.1628,859.7,753.3,906.7,774.5,2048,1536
20160711_FIRE_ml-n-mobo-c,2400,0.0513,1898.0,754.7,1944.6,780.6,2048,1536
20160718_FIRE_lp-n-iqeye,-2400,0.1032,72.7,1073.7,318.4,1197.5,1600,1200
20160718_FIRE_lp-n-iqeye,-2040,0.0946,70.9,1073.5,318.6,1197.6,1600,1200
20160718_FIRE_lp-n-iqeye,-1920,0.0717,72.4,1070.7,319.2,1197.9,1600,1200
20160718_FIRE_lp-n-iqeye,-1800,0.1202,71.3,1066.8,320.2,1198.1,1600,1200
20160718_FIRE_lp-n-iqeye,-1680,0.0854,71.9,1072.4,319.7,1197.5,1600,1200
20160718_FIRE_lp-n-iqeye,-1560,0.1193,73.2,1073.8,319.9,1197.5,1600,1200
20160718_FIRE_lp-n-iqeye,-1440,0.0782,74.2,1068.6,320.8,1197.9,1600,1200
20160718_FIRE_lp-n-iqeye,-1080,0.0688,72.4,1076.9,319.4,1197.1,1600,1200
20160718_FIRE_lp-n-iqeye,-240,0.0500,74.0,1075.1,319.6,1197.4,1600,1200
20160718_FIRE_lp-n-iqeye,360,0.3064,787.2,488.9,836.8,514.7,1600,1200
20160718_FIRE_lp-n-iqeye,480,0.5931,793.7,484.8,852.0,514.3,1600,1200
20160718_FIRE_lp-n-iqeye,600,0.7715,787.6,481.9,859.9,516.6,1600,1200
20160718_FIRE_lp-n-iqeye,720,0.6720,786.9,472.0,846.1,512.5,1600,1200
20160718_FIRE_lp-n-iqeye,840,0.7437,791.1,472.5,859.6,513.1,1600,1200
20160718_FIRE_lp-n-iqeye,960,0.5695,790.6,476.2,872.4,513.0,1600,1200
20160718_FIRE_lp-n-iqeye,1080,0.5391,787.9,478.4,897.6,515.7,1600,1200
20160718_FIRE_lp-n-iqeye,1080,0.4389,788.2,477.8,864.4,514.8,1600,1200
20160718_FIRE_lp-n-iqeye,1200,0.5754,786.1,475.5,903.7,514.8,1600,1200
20160718_FIRE_lp-n-iqeye,1200,0.4219,786.4,476.1,864.1,513.8,1600,1200
20160718_FIRE_lp-n-iqeye,1320,0.3760,788.5,475.3,898.0,512.8,1600,1200
20160718_FIRE_lp-n-iqeye,1320,0.2284,789.6,475.6,873.9,509.6,1600,1200
20160718_FIRE_lp-n-iqeye,1440,0.4924,787.5,474.2,888.0,513.2,1600,1200
20160718_FIRE_lp-n-iqeye,1560,0.5418,786.1,474.3,898.4,515.4,1600,1200
20160718_FIRE_lp-n-iqeye,1680,0.3953,788.6,475.0,904.1,514.6,1600,1200
20160718_FIRE_lp-n-iqeye,1800,0.3658,791.6,475.0,910.3,514.3,1600,1200
20160718_FIRE_lp-n-iqeye,1920,0.1272,788.2,474.4,921.9,514.2,1600,1200
20160718_FIRE_lp-n-iqeye,2160,0.2430,792.5,472.3,858.6,511.7,1600,1200
20160718_FIRE_lp-n-iqeye,2160,0.2241,791.0,471.4,892.2,513.7,1600,1200
20160718_FIRE_lp-n-iqeye,2160,0.0783,789.4,472.2,940.5,515.5,1600,1200
20160718_FIRE_lp-n-iqeye,2280,0.1798,791.9,471.4,872.5,512.7,1600,1200
20160718_FIRE_lp-n-iqeye,2280,0.0783,791.0,472.3,931.6,515.0,1600,1200
20160718_FIRE_lp-n-iqeye,2400,0.3607,795.3,473.6,863.2,513.0,1600,1200
20160718_FIRE_lp-n-iqeye,2400,0.1493,795.8,475.0,840.9,512.4,1600,1200
20160718_FIRE_lp-n-iqeye,2400,0.0809,794.4,473.8,898.5,514.4,1600,1200
20160718_FIRE_lp-n-iqeye,2400,0.0797,795.9,477.8,827.8,512.3,1600,1200
20160718_FIRE_lp-n-iqeye,2400,0.0539,793.3,473.8,949.1,515.9,1600,1200
20160718_FIRE_mg-s-iqeye,-2400,0.2054,111.2,511.7,135.9,543.6,1600,1200
20160718_FIRE_mg-s-iqeye,-2280,0.1391,108.9,511.0,137.1,543.8,1600,1200
20160718_FIRE_mg-s-iqeye,-2160,0.2442,110.2,511.3,136.5,543.5,1600,1200
20160718_FIRE_mg-s-iqeye,-2040,0.2435,111.2,510.9,134.5,543.3,1600,1200
20160718_FIRE_mg-s-iqeye,-1920,0.1220,110.5,511.7,134.8,543.5,1600,1200
20160718_FIRE_mg-s-iqeye,-1800,0.1412,110.0,511.3,135.1,543.6,1600,1200
20160718_FIRE_mg-s-iqeye,-1680,0.1949,111.7,511.5,136.0,543.6,1600,1200
20160718_FIRE_mg-s-iqeye,-1560,0.1556,110.5,511.1,135.2,543.5,1600,1200
20160718_FIRE_mg-s-iqeye,-1440,0.1334,110.8,511.6,136.5,543.7,1600,1200
20160718_FIRE_mg-s-iqeye,-1320,0.1667,110.8,511.8,136.5,543.4,1600,1200
20160718_FIRE_mg-s-iqeye,-1200,0.1897,109.1,511.3,137.5,543.5,1600,1200
20160718_FIRE_mg-s-iqeye,-1080,0.1249,111.2,513.0,136.1,543.4,1600,1200
20160718_FIRE_mg-s-iqeye,-960,0.0954,109.8,511.1,137.0,543.8,1600,1200
20160718_FIRE_mg-s-iqeye,-960,0.0515,1583.4,560.0,1600.0,588.1,1600,1200
20160718_FIRE_mg-s-iqeye,-840,0.1299,111.0,511.3,136.4,543.7,1600,1200
20160718_FIRE_mg-s-iqeye,-720,0.1394,107.3,511.4,136.4,543.3,1600,1200
20160718_FIRE_mg-s-iqeye,-600,0.1369,110.2,511.5,136.1,543.6,1600,1200
20160718_FIRE_mg-s-iqeye,-480,0.0800,110.0,511.8,137.4,544.0,1600,1200
20160718_FIRE_mg-s-iqeye,-360,0.1534,109.7,510.4,134.6,543.5,1600,1200
20160718_FIRE_mg-s-iqeye,-240,0.1293,108.8,511.5,135.1,543.7,1600,1200
20160718_FIRE_mg-s-iqeye,-120,0.0542,109.3,510.6,136.0,543.7,1600,1200
20160718_FIRE_mg-s-iqeye,0,0.1562,109.2,511.0,136.7,543.6,1600,1200
20160718_FIRE_mg-s-iqeye,120,0.2075,110.8,512.7,138.1,543.7,1600,1200
20160718_FIRE_mg-s-iqeye,240,0.1524,108.2,511.3,139.3,543.5,1600,1200
20160718_FIRE_mg-s-iqeye,360,0.1568,109.4,510.7,136.9,543.1,1600,1200
20160718_FIRE_mg-s-iqeye,480,0.0750,108.8,511.4,136.8,543.4,1600,1200
20160718_FIRE_mg-s-iqeye,720,0.5773,491.1,544.0,539.9,568.6,1600,1200
20160718_FIRE_mg-s-iqeye,840,0.7053,473.2,537.4,540.5,567.9,1600,1200
20160718_FIRE_mg-s-iqeye,960,0.7263,461.0,534.1,527.2,566.1,1600,1200
20160718_FIRE_mg-s-iqeye,1080,0.7330,459.9,530.3,534.0,568.6,1600,1200
20160718_FIRE_mg-s-iqeye,1200,0.7253,471.1,521.4,528.4,567.8,1600,1200
20160718_FIRE_mg-s-iqeye,1320,0.7142,462.9,520.2,530.3,567.9,1600,1200
20160718_FIRE_mg-s-iqeye,1440,0.7669,453.5,525.2,539.3,570.4,1600,1200
20160718_FIRE_mg-s-iqeye,1560,0.6407,442.5,527.3,536.7,569.3,1600,1200
20160718_FIRE_mg-s-iqeye,1680,0.5668,430.8,525.7,535.2,569.6,1600,1200
20160718_FIRE_mg-s-iqeye,1800,0.6701,428.7,523.6,533.9,569.1,1600,1200
20160718_FIRE_mg-s-iqeye,1920,0.6967,421.6,521.9,531.7,567.4,1600,1200
20160718_FIRE_mg-s-iqeye,2040,0.7280,419.4,521.7,534.5,567.2,1600,1200
20160718_FIRE_mg-s-iqeye,2160,0.6783,412.8,520.7,531.8,566.0,1600,1200
20160718_FIRE_mg-s-iqeye,2280,0.6414,408.2,519.3,527.0,563.1,1600,1200
20160718_FIRE_mg-s-iqeye,2400,0.5918,401.3,518.5,526.7,564.2,1600,1200
20160718_FIRE_mw-e-mobo-c,780,0.1329,1322.2,758.6,1417.0,800.6,2048,1536
20160718_FIRE_mw-e-mobo-c,840,0.7424,1312.5,752.6,1420.2,799.7,2048,1536
20160718_FIRE_mw-e-mobo-c,900,0.8187,1302.3,750.0,1415.4,802.3,2048,1536
20160718_FIRE_mw-e-mobo-c,960,0.6572,1290.9,750.0,1410.6,803.1,2048,1536
20160718_FIRE_mw-e-mobo-c,1020,0.1448,1288.1,739.2,1423.6,800.1,2048,1536
20160718_FIRE_mw-e-mobo-c,1020,0.1156,1323.5,738.6,1422.3,794.5,2048,1536
20160718_FIRE_mw-e-mobo-c,1080,0.6008,1299.1,734.1,1424.6,797.6,2048,1536
20160718_FIRE_mw-e-mobo-c,1080,0.0652,1318.0,744.1,1424.0,795.0,2048,1536
20160718_FIRE_mw-e-mobo-c,1140,0.4962,1310.7,732.2,1415.3,794.2,2048,1536
20160718_FIRE_mw-e-mobo-c,1200,0.8169,1319.6,721.0,1423.2,797.2,2048,1536
20160718_FIRE_mw-e-mobo-c,1260,0.8526,1311.8,710.6,1419.2,794.8,2048,1536
20160718_FIRE_mw-e-mobo-c,1320,0.8767,1297.8,701.9,1409.9,795.9,2048,1536
20160718_FIRE_mw-e-mobo-c,1380,0.8732,1290.7,701.2,1423.7,795.9,2048,1536
20160718_FIRE_mw-e-mobo-c,1440,0.8263,1280.4,705.5,1418.2,794.0,2048,1536
20160718_FIRE_mw-e-mobo-c,1500,0.7528,1270.4,716.3,1424.4,794.2,2048,1536
20160718_FIRE_mw-e-mobo-c,1560,0.4181,1311.9,728.0,1412.8,794.9,2048,1536
20160718_FIRE_mw-e-mobo-c,1560,0.2885,1255.0,721.8,1414.0,797.1,2048,1536
20160718_FIRE_mw-e-mobo-c,1620,0.7218,1299.8,729.9,1419.3,795.3,2048,1536
20160718_FIRE_mw-e-mobo-c,1680,0.5221,1285.3,716.7,1412.8,794.6,2048,1536
20160718_FIRE_mw-e-mobo-c,1680,0.0861,1181.9,712.1,1414.7,794.3,2048,1536
20160718_FIRE_mw-e-mobo-c,1740,0.4280,1230.7,717.3,1422.5,795.0,2048,1536
20160718_FIRE_mw-e-mobo-c,1740,0.1780,1285.9,716.3,1420.0,794.3,2048,1536
20160718_FIRE_mw-e-mobo-c,1800,0.5912,1220.7,717.9,1424.2,796.9,2048,1536
20160718_FIRE_mw-e-mobo-c,1800,0.1014,1284.2,719.0,1426.1,796.5,2048,1536
20160718_FIRE_mw-e-mobo-c,1860,0.7793,1213.3,714.3,1426.5,797.2,2048,1536
20160718_FIRE_mw-e-mobo-c,1920,0.7558,1205.3,713.1,1427.7,799.0,2048,1536
20160718_FIRE_mw-e-mobo-c,1980,0.8221,1203.0,711.6,1429.8,800.4,2048,1536
20160718_FIRE_mw-e-mobo-c,2040,0.8261,1194.1,711.8,1428.6,801.1,2048,1536
20160718_FIRE_mw-e-mobo-c,2100,0.7586,1183.7,711.7,1427.5,799.3,2048,1536
20160718_FIRE_mw-e-mobo-c,2160,0.7431,1174.2,713.3,1427.6,799.2,2048,1536
20160718_FIRE_mw-e-mobo-c,2220,0.7282,1163.8,714.0,1423.0,800.2,2048,1536
20160718_FIRE_mw-e-mobo-c,2220,0.0698,1239.4,720.4,1419.5,800.4,2048,1536
20160718_FIRE_mw-e-mobo-c,2280,0.6789,1153.7,711.7,1432.6,801.5,2048,1536
20160718_FIRE_mw-e-mobo-c,2280,0.1080,1336.7,747.2,1430.2,798.3,2048,1536
20160718_FIRE_mw-e-mobo-c,2340,0.5769,1154.1,713.3,1425.5,802.4,2048,1536
20160718_FIRE_mw-e-mobo-c,2340,0.0808,1319.7,743.5,1423.9,797.6,2048,1536
20160718_FIRE_mw-e-mobo-c,2340,0.0572,1290.2,736.4,1425.8,800.4,2048,1536
20160718_FIRE_mw-e-mobo-c,2400,0.6200,1148.6,711.8,1420.2,804.5,2048,1536
20160722_FIRE_mg-s-iqeye,-1200,0.0865,107.5,511.2,133.2,542.2,1600,1200
20160722_FIRE_mg-s-iqeye,-720,0.0581,109.2,511.9,133.7,542.1,1600,1200
20160722_FIRE_mg-s-iqeye,-240,0.0546,104.9,512.0,133.8,542.8,1600,1200
20160722_FIRE_mg-s-iqeye,1080,0.0585,1559.7,578.0,1579.6,600.3,1600,1200
20160722_FIRE_mw-e-mobo-c,480,0.1840,1827.3,995.8,1926.0,1069.8,2048,1536
20160722_FIRE_mw-e-mobo-c,540,0.0883,1812.4,1029.6,1909.9,1079.5,2048,1536
20160722_FIRE_mw-e-mobo-c,600,0.3263,1754.5,980.4,1913.1,1066.9,2048,1536
20160722_FIRE_mw-e-mobo-c,600,0.1063,1772.2,999.0,1911.9,1066.9,2048,1536
20160722_FIRE_mw-e-mobo-c,660,0.2339,1726.7,944.5,1908.1,1058.1,2048,1536
20160722_FIRE_mw-e-mobo-c,660,0.1214,1685.4,924.2,1910.6,1060.1,2048,1536
20160722_FIRE_mw-e-mobo-c,720,0.6027,1751.9,955.8,1914.0,1068.9,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.6592,1658.5,918.7,1895.5,1066.8,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.4711,1668.1,909.7,1892.8,1073.7,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.2907,1635.3,869.3,1897.8,1073.8,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.7708,1554.4,879.4,1888.3,1080.3,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.8286,1596.4,918.5,1907.3,1075.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.8403,1665.7,918.5,1892.5,1073.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.4470,1579.0,898.6,1897.5,1077.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.3078,1643.3,922.2,1896.4,1076.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.2566,1706.7,951.5,1895.2,1075.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.1144,1608.6,922.5,1896.9,1072.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.0768,1552.0,862.5,1901.1,1074.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.0551,1808.4,1022.0,1891.9,1074.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.7091,1730.8,960.7,1907.9,1067.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.5524,1606.2,909.6,1900.6,1076.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.4034,1794.3,1002.3,1894.1,1074.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1320,0.5201,1793.5,1020.5,1888.4,1072.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.7042,1655.1,941.7,1890.2,1077.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.5683,1707.0,982.2,1894.8,1075.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.0524,1589.3,923.2,1884.5,1068.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.2305,1774.9,1019.7,1888.1,1077.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.2009,1792.6,1029.5,1887.5,1077.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.1195,1813.7,1043.2,1885.2,1077.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.0592,1737.3,1014.3,1889.3,1079.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1560,0.4847,1786.0,1020.1,1884.1,1075.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1560,0.2582,1646.3,953.5,1888.4,1076.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1560,0.1316,1771.5,1005.8,1885.3,1075.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.3790,1796.8,1018.3,1892.9,1074.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.0835,1646.5,952.7,1898.4,1078.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.3296,1735.0,939.2,1889.9,1069.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.1986,1794.2,990.3,1886.9,1068.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.1705,1764.3,976.1,1888.4,1069.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.6725,1811.3,981.0,1887.7,1067.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.0827,1780.4,976.3,1888.1,1068.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1800,0.5601,1672.9,906.9,1881.8,1071.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.6574,1808.2,960.3,1905.6,1066.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.7834,1666.9,924.9,1890.8,1075.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.7471,1561.9,897.0,1890.6,1077.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.3492,1755.8,980.0,1884.5,1074.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.8546,1616.3,918.3,1883.5,1076.7,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.3759,1608.6,943.6,1888.0,1082.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.3684,1724.4,1016.7,1884.1,1080.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.8287,1654.3,942.5,1891.4,1076.9,2048,1536
20160722_FIRE_mw-e-mobo-c,2220,0.7816,1732.3,968.8,1890.9,1074.2,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.6364,1752.0,973.2,1885.2,1075.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.2389,1582.8,924.7,1890.8,1077.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.1221,1721.3,956.1,1888.5,1076.2,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.6700,1619.0,936.7,1898.0,1071.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.2224,1737.6,988.7,1893.5,1071.9,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.4737,1729.3,937.0,1897.1,1072.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.0661,1535.2,914.1,1897.4,1072.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.0559,1755.3,968.8,1898.0,1073.9,2048,1536
20161113_FIRE_bl-n-mobo-c,180,0.3995,862.8,741.4,883.9,764.4,2048,1536
20161113_FIRE_bl-n-mobo-c,240,0.4748,864.4,737.5,884.8,763.5,2048,1536
20161113_FIRE_bl-n-mobo-c,300,0.3005,863.3,736.0,889.1,763.0,2048,1536
20161113_FIRE_bl-n-mobo-c,420,0.1281,863.1,745.9,883.9,765.6,2048,1536
20161113_FIRE_bl-n-mobo-c,420,0.0590,863.3,740.9,889.3,765.3,2048,1536
20161113_FIRE_bl-n-mobo-c,480,0.2734,867.2,738.0,886.0,764.1,2048,1536
20161113_FIRE_bl-n-mobo-c,540,0.3673,867.8,736.7,888.7,763.6,2048,1536
20161113_FIRE_bl-n-mobo-c,600,0.4108,867.7,735.2,890.8,763.7,2048,1536
20161113_FIRE_bl-n-mobo-c,720,0.3321,858.1,744.7,886.6,765.9,2048,1536
20161113_FIRE_bl-n-mobo-c,780,0.4640,859.9,738.5,892.5,765.1,2048,1536
20161113_FIRE_bl-n-mobo-c,780,0.0827,857.3,723.9,898.1,764.3,2048,1536
20161113_FIRE_bl-n-mobo-c,780,0.0706,855.1,740.0,886.9,765.6,2048,1536
20161113_FIRE_bl-n-mobo-c,840,0.4108,861.8,739.6,887.3,765.3,2048,1536
20161113_FIRE_bl-n-mobo-c,840,0.0825,854.4,738.3,885.7,765.9,2048,1536
20161113_FIRE_bl-n-mobo-c,900,0.4471,858.5,740.7,883.4,765.5,2048,1536
20161113_FIRE_bl-n-mobo-c,960,0.6767,853.3,733.3,881.9,764.8,2048,1536
20161113_FIRE_bl-n-mobo-c,1020,0.7017,850.4,723.9,885.4,764.0,2048,1536
20161113_FIRE_bl-n-mobo-c,1080,0.7250,848.3,718.5,885.3,764.2,2048,1536
20161113_FIRE_bl-n-mobo-c,1140,0.6110,834.6,710.1,890.4,764.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1140,0.1258,853.0,723.2,890.9,764.6,2048,1536
20161113_FIRE_bl-n-mobo-c,1140,0.1194,846.9,714.5,888.8,764.7,2048,1536
20161113_FIRE_bl-n-mobo-c,1200,0.3363,828.7,709.0,884.1,764.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1200,0.3071,857.8,741.3,881.2,765.2,2048,1536
20161113_FIRE_bl-n-mobo-c,1200,0.1889,852.7,726.2,882.9,765.0,2048,1536
20161113_FIRE_bl-n-mobo-c,1260,0.6067,855.4,731.3,880.9,763.7,2048,1536
20161113_FIRE_bl-n-mobo-c,1260,0.1572,853.4,720.3,882.9,763.5,2048,1536
20161113_FIRE_bl-n-mobo-c,1260,0.0666,817.9,709.2,888.2,763.7,2048,1536
20161113_FIRE_bl-n-mobo-c,1260,0.0540,854.8,727.8,889.6,764.0,2048,1536
20161113_FIRE_bl-n-mobo-c,1320,0.6157,851.2,718.9,879.6,764.0,2048,1536
20161113_FIRE_bl-n-mobo-c,1320,0.1374,850.5,713.9,893.5,763.3,2048,1536
20161113_FIRE_bl-n-mobo-c,1380,0.4518,846.1,705.7,898.8,764.8,2048,1536
20161113_FIRE_bl-n-mobo-c,1440,0.3251,860.3,740.4,887.3,765.0,2048,1536
20161113_FIRE_bl-n-mobo-c,1440,0.3110,858.4,733.0,888.5,764.8,2048,1536
20161113_FIRE_bl-n-mobo-c,1440,0.1503,847.0,706.4,893.3,764.0,2048,1536
20161113_FIRE_bl-n-mobo-c,1500,0.2888,861.8,735.7,886.3,764.1,2048,1536
20161113_FIRE_bl-n-mobo-c,1500,0.2226,857.9,728.4,887.9,764.1,2048,1536
20161113_FIRE_bl-n-mobo-c,1500,0.2208,834.8,692.9,893.8,763.6,2048,1536
20161113_FIRE_bl-n-mobo-c,1500,0.1286,843.8,700.8,888.9,764.1,2048,1536
20161113_FIRE_bl-n-mobo-c,1560,0.2498,864.5,734.2,890.2,764.3,2048,1536
20161113_FIRE_bl-n-mobo-c,1560,0.1468,821.8,693.0,898.9,764.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1560,0.0648,841.3,705.2,893.4,764.6,2048,1536
20161113_FIRE_bl-n-mobo-c,1560,0.0639,849.6,727.7,889.8,764.9,2048,1536
20161113_FIRE_bl-n-mobo-c,1560,0.0573,855.1,720.4,896.7,763.7,2048,1536
20161113_FIRE_bl-n-mobo-c,1620,0.2025,865.2,738.5,890.9,765.8,2048,1536
20161113_FIRE_bl-n-mobo-c,1620,0.1910,811.7,695.6,898.3,765.1,2048,1536
20161113_FIRE_bl-n-mobo-c,1620,0.1062,862.0,730.2,892.0,765.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1620,0.0765,858.6,720.9,895.3,764.8,2048,1536
20161113_FIRE_bl-n-mobo-c,1620,0.0600,836.6,707.5,894.9,765.5,2048,1536
20161113_FIRE_bl-n-mobo-c,1680,0.3596,864.0,739.2,890.7,764.6,2048,1536
20161113_FIRE_bl-n-mobo-c,1680,0.1302,862.3,722.9,894.4,763.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1680,0.1038,797.3,697.9,898.5,764.6,2048,1536
20161113_FIRE_bl-n-mobo-c,1740,0.3988,864.9,736.5,890.5,765.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1740,0.1204,863.5,722.1,893.8,764.6,2048,1536
20161113_FIRE_bl-n-mobo-c,1800,0.3663,864.0,734.8,888.1,765.2,2048,1536
20161113_FIRE_bl-n-mobo-c,1800,0.1051,860.6,720.9,892.1,764.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1800,0.0643,853.1,730.2,886.3,765.7,2048,1536
20161113_FIRE_bl-n-mobo-c,1860,0.5760,863.0,737.3,892.8,766.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1860,0.1044,859.3,722.7,894.3,765.8,2048,1536
20161113_FIRE_bl-n-mobo-c,1860,0.0522,849.9,729.9,893.2,767.2,2048,1536
20161113_FIRE_bl-n-mobo-c,1920,0.6186,863.9,733.6,894.5,767.0,2048,1536
20161113_FIRE_bl-n-mobo-c,1920,0.1594,861.7,722.9,895.2,766.4,2048,1536
20161113_FIRE_bl-n-mobo-c,1980,0.5787,864.8,735.7,896.4,765.9,2048,1536
20161113_FIRE_bl-n-mobo-c,1980,0.1787,862.1,722.4,897.7,765.0,2048,1536
20161113_FIRE_bl-n-mobo-c,2040,0.5735,863.7,736.2,895.7,767.3,2048,1536
20161113_FIRE_bl-n-mobo-c,2040,0.1072,861.0,723.2,897.2,766.6,2048,1536
20161113_FIRE_bl-n-mobo-c,2100,0.5432,865.9,738.8,895.9,766.9,2048,1536
20161113_FIRE_bl-n-mobo-c,2100,0.1193,863.1,721.7,897.4,765.8,2048,1536
20161113_FIRE_bl-n-mobo-c,2160,0.6917,860.7,736.3,895.9,766.6,2048,1536
20161113_FIRE_bl-n-mobo-c,2160,0.0552,857.8,721.4,897.2,766.2,2048,1536
20161113_FIRE_bl-n-mobo-c,2160,0.0541,852.4,732.7,895.1,767.3,2048,1536
20161113_FIRE_bl-n-mobo-c,2220,0.7217,859.6,732.8,903.7,766.6,2048,1536
20161113_FIRE_bl-n-mobo-c,2220,0.0689,857.3,718.2,905.0,766.5,2048,1536
