sequence,offset,conf,x1,y1,x2,y2,W,H
20170520_FIRE_pi-w-mobo-c,720,0.5573,405.0,674.0,507.3,755.4,2048,1536
20170520_FIRE_pi-w-mobo-c,780,0.4925,406.0,673.8,519.9,759.2,2048,1536
20170520_FIRE_pi-w-mobo-c,840,0.4823,407.8,671.1,521.8,755.2,2048,1536
20170520_FIRE_pi-w-mobo-c,900,0.4980,408.9,664.4,528.0,758.7,2048,1536
20170520_FIRE_pi-w-mobo-c,900,0.1018,407.9,669.8,485.4,759.6,2048,1536
20170520_FIRE_pi-w-mobo-c,960,0.5604,408.1,659.9,541.9,761.7,2048,1536
20170520_FIRE_pi-w-mobo-c,1020,0.4043,409.9,656.6,551.2,754.8,2048,1536
20170520_FIRE_pi-w-mobo-c,1080,0.2287,397.8,652.2,570.8,758.7,2048,1536
20170520_FIRE_pi-w-mobo-c,1080,0.1759,395.7,654.4,522.2,758.7,2048,1536
20170520_FIRE_pi-w-mobo-c,1080,0.1007,397.2,664.2,480.6,758.9,2048,1536
20170520_FIRE_pi-w-mobo-c,1140,0.1715,392.8,646.7,577.8,757.6,2048,1536
20170520_FIRE_pi-w-mobo-c,1140,0.1548,394.9,650.0,490.1,757.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1200,0.3478,386.8,636.1,497.8,762.4,2048,1536
20170520_FIRE_pi-w-mobo-c,1260,0.5292,386.5,631.2,510.5,760.4,2048,1536
20170520_FIRE_pi-w-mobo-c,1260,0.1713,387.9,699.6,450.4,762.3,2048,1536
20170520_FIRE_pi-w-mobo-c,1320,0.5275,387.4,631.4,518.9,760.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1380,0.5889,387.2,636.7,536.5,760.0,2048,1536
20170520_FIRE_pi-w-mobo-c,1440,0.6791,393.8,638.5,538.2,759.3,2048,1536
20170520_FIRE_pi-w-mobo-c,1500,0.3644,395.6,641.1,545.7,758.2,2048,1536
20170520_FIRE_pi-w-mobo-c,1500,0.2368,396.3,662.3,453.6,758.0,2048,1536
20170520_FIRE_pi-w-mobo-c,1560,0.4216,399.2,659.6,462.9,754.3,2048,1536
20170520_FIRE_pi-w-mobo-c,1560,0.3068,398.1,646.8,498.2,754.1,2048,1536
20170520_FIRE_pi-w-mobo-c,1620,0.4395,402.8,660.7,476.8,759.1,2048,1536
20170520_FIRE_pi-w-mobo-c,1680,0.4523,406.8,666.6,490.2,757.7,2048,1536
20170520_FIRE_pi-w-mobo-c,1740,0.5465,404.8,666.8,503.2,758.9,2048,1536
20170520_FIRE_pi-w-mobo-c,1800,0.4612,397.9,659.5,511.2,758.1,2048,1536
20170520_FIRE_pi-w-mobo-c,1860,0.5136,393.5,654.5,520.6,758.8,2048,1536
20170520_FIRE_pi-w-mobo-c,1920,0.4443,392.6,649.7,528.3,761.3,2048,1536
20170520_FIRE_pi-w-mobo-c,1920,0.1842,390.0,645.6,641.1,761.9,2048,1536
20170520_FIRE_pi-w-mobo-c,1980,0.4686,390.0,655.0,533.5,764.0,2048,1536
20170520_FIRE_pi-w-mobo-c,1980,0.1043,390.1,664.8,497.8,764.0,2048,1536
20170520_FIRE_pi-w-mobo-c,2040,0.4998,390.0,652.7,547.4,762.1,2048,1536
20170520_FIRE_pi-w-mobo-c,2100,0.1840,389.2,681.6,461.7,762.8,2048,1536
20170520_FIRE_pi-w-mobo-c,2100,0.1438,387.9,648.0,562.4,763.5,2048,1536
20170520_FIRE_pi-w-mobo-c,2160,0.5798,374.2,669.7,465.8,763.0,2048,1536
20170520_FIRE_pi-w-mobo-c,2220,0.6289,371.5,653.4,476.5,764.1,2048,1536
20170520_FIRE_pi-w-mobo-c,2280,0.7061,366.9,639.1,474.9,764.9,2048,1536
20170520_FIRE_pi-w-mobo-c,2340,0.6917,368.9,633.2,478.7,764.8,2048,1536
20170520_FIRE_pi-w-mobo-c,2400,0.6946,366.8,634.2,480.5,764.7,2048,1536
20170609_FIRE_sm-n-mobo-c,1740,0.1806,1017.8,774.9,1167.4,855.7,2048,1536
20170609_FIRE_sm-n-mobo-c,1800,0.1500,1012.7,774.6,1188.9,858.2,2048,1536
20170609_FIRE_sm-n-mobo-c,1800,0.1127,1012.6,779.4,1096.7,858.2,2048,1536
20170609_FIRE_sm-n-mobo-c,1860,0.4850,1012.8,757.6,1131.2,858.7,2048,1536
20170609_FIRE_sm-n-mobo-c,1920,0.2585,1015.4,747.4,1176.0,856.9,2048,1536
20170609_FIRE_sm-n-mobo-c,1980,0.4183,1015.5,752.9,1304.3,859.6,2048,1536
20170609_FIRE_sm-n-mobo-c,1980,0.1450,1015.9,753.2,1192.4,858.5,2048,1536
20170609_FIRE_sm-n-mobo-c,2040,0.4586,1011.5,756.2,1301.5,860.1,2048,1536
20170609_FIRE_sm-n-mobo-c,2040,0.1730,1011.5,771.8,1164.6,858.0,2048,1536
20170609_FIRE_sm-n-mobo-c,2100,0.3578,1012.9,754.7,1360.6,858.8,2048,1536
20170609_FIRE_sm-n-mobo-c,2100,0.3267,1016.7,761.5,1175.8,858.3,2048,1536
20170609_FIRE_sm-n-mobo-c,2160,0.6631,1013.3,751.7,1436.0,861.0,2048,1536
20170609_FIRE_sm-n-mobo-c,2160,0.1525,1014.8,814.2,1106.1,858.3,2048,1536
20170609_FIRE_sm-n-mobo-c,2220,0.2438,1007.8,748.6,1498.4,860.2,2048,1536
20170609_FIRE_sm-n-mobo-c,2220,0.2418,1010.4,789.6,1145.5,859.3,2048,1536
20170609_FIRE_sm-n-mobo-c,2220,0.1789,1010.6,808.9,1114.8,859.2,2048,1536
20170609_FIRE_sm-n-mobo-c,2220,0.1294,1010.4,779.7,1186.9,859.1,2048,1536
20170609_FIRE_sm-n-mobo-c,2280,0.5808,1012.9,817.3,1115.5,859.7,2048,1536
20170609_FIRE_sm-n-mobo-c,2340,0.3761,1011.6,796.9,1150.8,859.1,2048,1536
20170609_FIRE_sm-n-mobo-c,2340,0.1100,1012.3,809.9,1131.7,858.8,2048,1536
20170609_FIRE_sm-n-mobo-c,2400,0.3071,1011.5,793.9,1167.7,859.4,2048,1536
20170609_FIRE_sm-n-mobo-c,2400,0.1744,1012.8,811.2,1075.7,858.6,2048,1536
20170613_FIRE_bh-w-mobo-c,480,0.1313,953.7,627.9,1017.6,661.0,2048,1536
20170613_FIRE_bh-w-mobo-c,600,0.1636,941.5,628.0,1019.6,661.8,2048,1536
20170613_FIRE_hp-n-mobo-c,720,0.1243,424.3,737.0,453.6,770.4,2048,1536
20170613_FIRE_hp-n-mobo-c,780,0.4098,426.6,734.6,456.2,768.9,2048,1536
20170613_FIRE_hp-n-mobo-c,840,0.4571,426.4,731.1,456.0,768.9,2048,1536
20170613_FIRE_hp-n-mobo-c,900,0.4948,421.3,730.8,458.9,769.3,2048,1536
20170613_FIRE_hp-n-mobo-c,960,0.1515,417.4,727.2,464.7,770.8,2048,1536
20170613_FIRE_hp-n-mobo-c,1020,0.2908,423.2,724.1,464.2,772.7,2048,1536
20170613_FIRE_hp-n-mobo-c,1380,0.2938,427.6,733.5,454.8,774.7,2048,1536
20170613_FIRE_hp-n-mobo-c,1440,0.6546,425.7,720.7,462.1,770.3,2048,1536
20170613_FIRE_hp-n-mobo-c,1500,0.5265,420.3,710.5,459.8,766.9,2048,1536
20170613_FIRE_hp-n-mobo-c,1560,0.7065,412.4,709.9,460.3,775.1,2048,1536
20170613_FIRE_hp-n-mobo-c,1620,0.5053,405.6,717.2,472.1,775.2,2048,1536
20170613_FIRE_hp-n-mobo-c,1680,0.3120,425.4,719.3,477.0,779.0,2048,1536
20170613_FIRE_hp-n-mobo-c,1680,0.1730,436.5,718.8,477.6,772.8,2048,1536
20170613_FIRE_hp-n-mobo-c,1740,0.3516,440.0,712.3,475.2,775.4,2048,1536
20170613_FIRE_hp-n-mobo-c,1800,0.5043,429.4,712.8,472.1,780.3,2048,1536
20170613_FIRE_hp-n-mobo-c,1860,0.2635,417.1,723.4,475.8,782.2,2048,1536
20170613_FIRE_hp-n-mobo-c,1860,0.1342,421.2,731.6,468.3,783.0,2048,1536
20170613_FIRE_hp-n-mobo-c,1860,0.1302,422.3,744.6,457.7,783.6,2048,1536
20170613_FIRE_hp-n-mobo-c,1920,0.2977,428.4,720.5,482.9,775.7,2048,1536
20170613_FIRE_hp-n-mobo-c,1980,0.5870,436.8,710.7,487.2,771.9,2048,1536
20170613_FIRE_hp-n-mobo-c,2040,0.5768,434.3,703.6,488.3,779.1,2048,1536
20170613_FIRE_hp-n-mobo-c,2040,0.1291,422.7,704.3,483.1,783.6,2048,1536
20170613_FIRE_hp-n-mobo-c,2100,0.3628,415.4,707.2,486.1,777.8,2048,1536
20170613_FIRE_hp-n-mobo-c,2160,0.2105,423.1,767.3,445.2,785.0,2048,1536
20170625_BBM_bm-n-mobo,420,0.1986,1582.2,751.3,1639.3,789.8,2048,1536
20170625_BBM_bm-n-mobo,480,0.6527,1588.2,721.4,1656.7,784.6,2048,1536
20170625_BBM_bm-n-mobo,540,0.1735,1579.0,684.3,1655.8,789.5,2048,1536
20170625_BBM_bm-n-mobo,600,0.1089,1603.4,761.2,1656.1,792.7,2048,1536
20170625_BBM_bm-n-mobo,660,0.3460,1602.4,740.9,1720.4,790.9,2048,1536
20170625_BBM_bm-n-mobo,720,0.3698,1586.6,746.8,1709.2,789.8,2048,1536
20170625_BBM_bm-n-mobo,720,0.2967,1584.1,752.1,1676.6,790.7,2048,1536
20170625_BBM_bm-n-mobo,780,0.2598,1600.5,704.2,1761.9,790.2,2048,1536
20170625_BBM_bm-n-mobo,780,0.2069,1602.4,705.6,1673.1,789.6,2048,1536
20170625_BBM_bm-n-mobo,840,0.5159,1600.0,753.8,1682.1,798.0,2048,1536
20170625_BBM_bm-n-mobo,900,0.5175,1594.9,745.8,1666.6,799.2,2048,1536
20170625_BBM_bm-n-mobo,960,0.7546,1594.3,663.2,1777.8,799.3,2048,1536
20170625_BBM_bm-n-mobo,1020,0.5109,1603.2,721.7,1660.4,793.5,2048,1536
20170625_BBM_bm-n-mobo,1080,0.2799,1596.6,683.8,1692.8,799.5,2048,1536
20170625_BBM_bm-n-mobo,1140,0.6663,1603.4,700.7,1716.0,792.5,2048,1536
20170625_BBM_bm-n-mobo,1200,0.4991,1602.4,732.8,1765.0,798.8,2048,1536
20170625_BBM_bm-n-mobo,1200,0.1144,1601.3,709.1,1786.8,799.9,2048,1536
20170625_BBM_bm-n-mobo,1260,0.7409,1591.0,669.6,1773.5,793.1,2048,1536
20170625_BBM_bm-n-mobo,1320,0.7078,1603.0,710.8,1732.4,792.5,2048,1536
20170625_BBM_bm-n-mobo,1380,0.6481,1582.7,721.7,1664.8,789.5,2048,1536
20170625_BBM_bm-n-mobo,1440,0.6991,1593.3,665.9,1722.0,791.1,2048,1536
20170625_BBM_bm-n-mobo,1500,0.6916,1596.7,707.0,1758.8,792.3,2048,1536
20170625_BBM_bm-n-mobo,1560,0.7345,1583.6,730.7,1705.2,796.4,2048,1536
20170625_BBM_bm-n-mobo,1620,0.8417,1596.2,694.6,1706.8,795.8,2048,1536
20170625_BBM_bm-n-mobo,1680,0.5118,1590.5,665.2,1833.2,796.4,2048,1536
20170625_BBM_bm-n-mobo,1740,0.8411,1605.8,692.7,1726.7,793.1,2048,1536
20170625_BBM_bm-n-mobo,1800,0.4643,1604.4,733.5,1761.6,800.7,2048,1536
20170625_BBM_bm-n-mobo,1800,0.4225,1595.8,660.0,1877.8,799.0,2048,1536
20170625_BBM_bm-n-mobo,1860,0.8066,1585.1,694.1,1844.8,789.7,2048,1536
20170625_BBM_bm-n-mobo,1920,0.7775,1580.5,657.4,1888.9,794.6,2048,1536
20170625_BBM_bm-n-mobo,1980,0.8710,1593.6,634.0,1801.4,796.1,2048,1536
20170625_BBM_bm-n-mobo,2040,0.8016,1610.6,646.9,1892.7,795.6,2048,1536
20170625_BBM_bm-n-mobo,2100,0.7569,1593.5,652.0,1925.0,797.9,2048,1536
20170625_BBM_bm-n-mobo,2160,0.6743,1599.1,685.5,1979.4,801.3,2048,1536
20170625_BBM_bm-n-mobo,2220,0.6450,1597.1,634.7,1975.9,804.6,2048,1536
20170625_BBM_bm-n-mobo,2280,0.6261,1583.6,541.8,2021.5,790.2,2048,1536
20170625_BBM_bm-n-mobo,2340,0.5920,1605.1,630.4,2033.9,801.3,2048,1536
20170625_BBM_bm-n-mobo,2400,0.6489,1594.8,634.5,2015.2,806.0,2048,1536
20170625_BBM_bm-n-mobo,2400,0.1783,1593.9,636.6,1879.3,805.9,2048,1536
20170625_FIRE_mg-s-iqeye,-2400,0.1419,884.1,421.1,928.9,569.8,1600,1200
20170625_FIRE_mg-s-iqeye,-2400,0.1027,886.5,436.2,919.1,570.5,1600,1200
20170625_FIRE_mg-s-iqeye,-2340,0.1021,886.5,437.7,921.0,574.2,1600,1200
20170625_FIRE_mg-s-iqeye,-2280,0.1181,887.0,505.2,918.1,573.0,1600,1200
20170625_FIRE_mg-s-iqeye,-2220,0.1548,884.1,421.7,929.8,572.1,1600,1200
20170625_FIRE_mg-s-iqeye,-2220,0.1278,886.8,446.1,917.6,573.2,1600,1200
20170625_FIRE_mg-s-iqeye,-2160,0.1707,884.6,424.4,929.2,569.1,1600,1200
20170625_FIRE_mg-s-iqeye,-2100,0.1442,885.5,420.8,931.0,570.7,1600,1200
20170625_FIRE_mg-s-iqeye,-2040,0.1560,884.7,422.2,928.9,572.5,1600,1200
20170625_FIRE_mg-s-iqeye,-1980,0.1222,884.1,422.9,928.7,571.7,1600,1200
20170625_FIRE_mg-s-iqeye,-1920,0.1617,884.8,424.3,928.4,570.1,1600,1200
20170625_FIRE_mg-s-iqeye,-1920,0.1552,887.0,441.0,920.8,570.0,1600,1200
20170625_FIRE_mg-s-iqeye,-1800,0.1766,885.6,420.7,936.0,572.2,1600,1200
20170625_FIRE_mg-s-iqeye,-1800,0.1063,887.4,430.1,922.6,574.5,1600,1200
20170625_FIRE_mg-s-iqeye,-1740,0.1438,885.0,418.8,937.2,571.2,1600,1200
20170625_FIRE_mg-s-iqeye,-1680,0.1482,885.9,419.3,937.5,571.9,1600,1200
20170625_FIRE_mg-s-iqeye,-1620,0.1416,884.7,420.3,938.3,572.1,1600,1200
20170625_FIRE_mg-s-iqeye,-1620,0.1257,887.8,539.8,914.8,572.7,1600,1200
20170625_FIRE_mg-s-iqeye,-1620,0.1155,887.4,487.7,918.7,573.1,1600,1200
20170625_FIRE_mg-s-iqeye,-1560,0.1569,884.4,418.2,938.4,571.4,1600,1200
20170625_FIRE_mg-s-iqeye,-1500,0.1733,885.0,420.9,938.1,570.8,1600,1200
20170625_FIRE_mg-s-iqeye,-1440,0.1591,884.1,418.3,934.7,570.8,1600,1200
20170625_FIRE_mg-s-iqeye,-1380,0.1417,884.6,420.3,934.1,574.3,1600,1200
20170625_FIRE_mg-s-iqeye,-1380,0.1091,887.1,456.6,917.9,577.5,1600,1200
20170625_FIRE_mg-s-iqeye,-1380,0.1030,1587.7,561.2,1600.0,588.9,1600,1200
20170625_FIRE_mg-s-iqeye,-1320,0.1621,884.8,420.9,934.6,572.7,1600,1200
20170625_FIRE_mg-s-iqeye,-1320,0.1097,887.0,433.4,921.9,574.3,1600,1200
20170625_FIRE_mg-s-iqeye,-1260,0.1919,885.0,421.0,933.6,573.9,1600,1200
20170625_FIRE_mg-s-iqeye,-1260,0.1364,887.1,435.3,919.9,576.6,1600,1200
20170625_FIRE_mg-s-iqeye,-1200,0.1036,883.6,418.4,939.8,571.3,1600,1200
20170625_FIRE_mg-s-iqeye,-1140,0.2045,883.9,417.9,935.0,570.2,1600,1200
20170625_FIRE_mg-s-iqeye,-1140,0.1201,886.2,428.7,921.8,570.0,1600,1200
20170625_FIRE_mg-s-iqeye,-1080,0.1231,888.0,542.7,914.7,573.7,1600,1200
20170625_FIRE_mg-s-iqeye,-1080,0.1205,884.7,417.8,938.4,573.8,1600,1200
20170625_FIRE_mg-s-iqeye,-1080,0.1076,887.4,513.9,919.0,574.8,1600,1200
20170625_FIRE_mg-s-iqeye,-1020,0.1004,886.8,530.5,917.5,574.2,1600,1200
20170625_FIRE_mg-s-iqeye,-960,0.1906,884.7,417.9,934.5,571.0,1600,1200
20170625_FIRE_mg-s-iqeye,-960,0.1268,887.2,436.2,921.4,570.8,1600,1200
20170625_FIRE_mg-s-iqeye,-900,0.1853,884.5,419.2,934.8,571.3,1600,1200
20170625_FIRE_mg-s-iqeye,-900,0.1474,887.0,470.2,919.5,570.9,1600,1200
20170625_FIRE_mg-s-iqeye,-900,0.1087,887.7,542.6,915.0,570.6,1600,1200
20170625_FIRE_mg-s-iqeye,-840,0.1537,885.1,418.8,936.5,572.2,1600,1200
20170625_FIRE_mg-s-iqeye,-840,0.1260,887.3,460.6,919.0,572.9,1600,1200
20170625_FIRE_mg-s-iqeye,-840,0.1037,887.8,541.4,914.9,572.5,1600,1200
20170625_FIRE_mg-s-iqeye,-780,0.1535,884.9,417.4,939.1,570.8,1600,1200
20170625_FIRE_mg-s-iqeye,-780,0.1091,886.9,459.2,919.3,570.7,1600,1200
20170625_FIRE_mg-s-iqeye,-720,0.1483,885.3,420.7,935.5,574.0,1600,1200
20170625_FIRE_mg-s-iqeye,-720,0.1202,887.4,435.2,919.3,575.6,1600,1200
20170625_FIRE_mg-s-iqeye,-660,0.1631,885.0,419.2,937.2,572.4,1600,1200
20170625_FIRE_mg-s-iqeye,-600,0.1541,883.7,419.0,934.6,571.6,1600,1200
20170625_FIRE_mg-s-iqeye,-600,0.1398,886.5,507.9,917.7,571.4,1600,1200
20170625_FIRE_mg-s-iqeye,-600,0.1350,886.6,542.6,914.7,571.0,1600,1200
20170625_FIRE_mg-s-iqeye,-600,0.1191,1584.8,562.6,1600.0,588.8,1600,1200
20170625_FIRE_mg-s-iqeye,-540,0.1733,883.7,418.6,934.8,572.1,1600,1200
20170625_FIRE_mg-s-iqeye,-540,0.1235,885.9,424.8,922.2,573.0,1600,1200
20170625_FIRE_mg-s-iqeye,-480,0.1610,883.3,419.6,936.7,570.5,1600,1200
20170625_FIRE_mg-s-iqeye,-420,0.1809,885.2,418.3,935.4,574.3,1600,1200
20170625_FIRE_mg-s-iqeye,-420,0.1485,887.1,432.0,920.7,577.9,1600,1200
20170625_FIRE_mg-s-iqeye,-420,0.1044,1586.6,563.3,1600.0,588.7,1600,1200
20170625_FIRE_mg-s-iqeye,-360,0.1672,885.5,421.5,935.7,572.7,1600,1200
20170625_FIRE_mg-s-iqeye,-360,0.1306,887.6,441.8,919.7,573.7,1600,1200
20170625_FIRE_mg-s-iqeye,-300,0.1685,884.5,420.1,937.3,571.4,1600,1200
20170625_FIRE_mg-s-iqeye,-240,0.1782,884.5,419.5,933.9,572.3,1600,1200
20170625_FIRE_mg-s-iqeye,-240,0.1292,887.0,432.0,920.7,572.8,1600,1200
20170625_FIRE_mg-s-iqeye,-180,0.1771,884.6,418.4,936.9,571.6,1600,1200
20170625_FIRE_mg-s-iqeye,-180,0.1275,887.0,459.8,919.8,571.5,1600,1200
20170625_FIRE_mg-s-iqeye,-180,0.1166,887.8,542.1,915.1,571.4,1600,1200
20170625_FIRE_mg-s-iqeye,-120,0.1330,1584.1,561.3,1600.0,589.5,1600,1200
20170625_FIRE_mg-s-iqeye,-120,0.1284,885.5,419.0,936.7,573.2,1600,1200
20170625_FIRE_mg-s-iqeye,-120,0.1045,887.6,437.7,920.7,575.0,1600,1200
20170625_FIRE_mg-s-iqeye,-60,0.1996,885.0,419.6,935.3,572.8,1600,1200
20170625_FIRE_mg-s-iqeye,-60,0.1223,887.0,425.7,922.1,573.6,1600,1200
20170625_FIRE_mg-s-iqeye,-60,0.1074,1588.0,561.0,1600.0,592.1,1600,1200
20170625_FIRE_mg-s-iqeye,0,0.1620,883.5,418.2,936.9,571.9,1600,1200
20170625_FIRE_mg-s-iqeye,0,0.1284,886.0,452.4,921.7,572.0,1600,1200
20170625_FIRE_mg-s-iqeye,60,0.2009,884.8,417.9,935.8,571.0,1600,1200
20170625_FIRE_mg-s-iqeye,60,0.1316,886.9,459.3,918.2,570.9,1600,1200
20170625_FIRE_mg-s-iqeye,60,0.1153,887.0,540.6,914.5,570.7,1600,1200
20170625_FIRE_mg-s-iqeye,120,0.1790,885.7,418.5,937.0,571.6,1600,1200
20170625_FIRE_mg-s-iqeye,120,0.1147,887.4,424.9,924.8,572.7,1600,1200
20170625_FIRE_mg-s-iqeye,120,0.1059,1586.4,561.8,1600.0,591.4,1600,1200
20170625_FIRE_mg-s-iqeye,180,0.1295,885.1,419.9,937.6,571.4,1600,1200
20170625_FIRE_mg-s-iqeye,180,0.1083,1588.1,562.9,1600.0,590.2,1600,1200
20170625_FIRE_mg-s-iqeye,240,0.1733,885.2,417.5,940.2,572.1,1600,1200
20170625_FIRE_mg-s-iqeye,240,0.1157,1586.8,562.5,1600.0,591.6,1600,1200
20170625_FIRE_mg-s-iqeye,300,0.1508,883.8,418.9,937.7,574.4,1600,1200
20170625_FIRE_mg-s-iqeye,300,0.1090,886.8,539.2,914.4,574.8,1600,1200
20170625_FIRE_mg-s-iqeye,300,0.1045,886.6,428.7,919.4,576.9,1600,1200
20170625_FIRE_mg-s-iqeye,360,0.1581,883.0,417.1,939.1,572.9,1600,1200
20170625_FIRE_mg-s-iqeye,420,0.1406,883.6,417.3,938.3,572.1,1600,1200
20170625_FIRE_mg-s-iqeye,420,0.1059,1588.5,561.4,1600.0,592.0,1600,1200
20170625_FIRE_mg-s-iqeye,420,0.1017,886.0,541.9,914.8,571.8,1600,1200
20170625_FIRE_mg-s-iqeye,480,0.1838,884.7,419.5,936.5,573.1,1600,1200
20170625_FIRE_mg-s-iqeye,480,0.1223,887.0,437.7,920.2,574.5,1600,1200
20170625_FIRE_mg-s-iqeye,540,0.1489,884.2,419.5,934.5,572.2,1600,1200
20170625_FIRE_mg-s-iqeye,540,0.1308,886.7,483.7,918.8,573.3,1600,1200
20170625_FIRE_mg-s-iqeye,540,0.1052,886.9,542.3,914.7,571.9,1600,1200
20170625_FIRE_mg-s-iqeye,540,0.1014,886.0,530.9,916.1,574.7,1600,1200
20170625_FIRE_mg-s-iqeye,600,0.1697,885.1,419.7,932.0,571.7,1600,1200
20170625_FIRE_mg-s-iqeye,600,0.1137,886.7,438.0,920.4,572.2,1600,1200
20170625_FIRE_mg-s-iqeye,660,0.1857,884.6,417.8,935.8,572.5,1600,1200
20170625_FIRE_mg-s-iqeye,660,0.1713,887.8,543.4,915.2,571.6,1600,1200
20170625_FIRE_mg-s-iqeye,660,0.1537,887.0,516.6,918.9,572.6,1600,1200
20170625_FIRE_mg-s-iqeye,720,0.2193,884.2,419.3,936.1,571.5,1600,1200
20170625_FIRE_mg-s-iqeye,780,0.1194,883.6,420.5,938.3,572.3,1600,1200
20170625_FIRE_mg-s-iqeye,840,0.4435,1410.4,598.0,1447.0,632.7,1600,1200
20170625_FIRE_mg-s-iqeye,840,0.1185,883.8,420.8,933.4,571.7,1600,1200
20170625_FIRE_mg-s-iqeye,900,0.2064,884.5,419.6,932.6,573.3,1600,1200
20170625_FIRE_mg-s-iqeye,900,0.1355,886.8,425.0,920.3,575.2,1600,1200
20170625_FIRE_mg-s-iqeye,960,0.1923,885.8,417.8,938.5,571.4,1600,1200
20170625_FIRE_mg-s-iqeye,1020,0.1466,884.9,418.2,935.9,572.4,1600,1200
20170625_FIRE_mg-s-iqeye,1020,0.1299,888.0,544.2,914.6,571.4,1600,1200
20170625_FIRE_mg-s-iqeye,1020,0.1227,887.3,494.4,917.5,572.7,1600,1200
20170625_FIRE_mg-s-iqeye,1140,0.1356,1586.3,563.4,1600.0,587.8,1600,1200
20170625_FIRE_mg-s-iqeye,1140,0.1332,883.9,418.9,934.6,573.8,1600,1200
20170625_FIRE_mg-s-iqeye,1200,0.1197,885.4,419.8,937.8,573.2,1600,1200
20170625_FIRE_mg-s-iqeye,1260,0.7905,1385.4,592.0,1437.1,630.4,1600,1200
20170625_FIRE_mg-s-iqeye,1320,0.3307,1328.5,587.7,1433.9,631.6,1600,1200
20170625_FIRE_mg-s-iqeye,1320,0.2160,1400.7,590.8,1433.6,628.9,1600,1200
20170625_FIRE_mg-s-iqeye,1380,0.3475,1400.8,588.3,1432.0,628.5,1600,1200
20170625_FIRE_mg-s-iqeye,1440,0.2848,1404.5,603.6,1431.8,629.5,1600,1200
20170625_FIRE_mg-s-iqeye,1440,0.1027,887.0,475.6,918.6,572.7,1600,1200
20170625_FIRE_mg-s-iqeye,1500,0.1478,1400.2,588.1,1423.6,625.1,1600,1200
20170625_FIRE_mg-s-iqeye,1560,0.7174,1390.3,592.8,1434.2,629.8,1600,1200
20170625_FIRE_mg-s-iqeye,1620,0.6382,1382.3,595.1,1438.3,630.7,1600,1200
20170625_FIRE_mg-s-iqeye,1680,0.1028,1387.1,591.1,1439.3,631.7,1600,1200
20170625_FIRE_mg-s-iqeye,1740,0.7489,1410.6,592.2,1445.2,632.8,1600,1200
20170625_FIRE_mg-s-iqeye,1800,0.7772,1372.7,592.2,1435.0,629.9,1600,1200
20170625_FIRE_mg-s-iqeye,1920,0.7338,1404.0,596.6,1444.3,631.8,1600,1200
20170625_FIRE_mg-s-iqeye,1980,0.6780,1357.6,587.0,1444.5,630.2,1600,1200
20170625_FIRE_mg-s-iqeye,2040,0.7788,1398.1,592.9,1446.2,633.3,1600,1200
20170625_FIRE_mg-s-iqeye,2100,0.3240,1372.5,589.5,1425.4,627.2,1600,1200
20170625_FIRE_mg-s-iqeye,2160,0.6583,1357.9,594.1,1443.0,631.3,1600,1200
20170625_FIRE_mg-s-iqeye,2220,0.6855,1337.3,585.3,1440.4,634.5,1600,1200
20170625_FIRE_mg-s-iqeye,2220,0.1067,1308.2,582.2,1441.8,636.6,1600,1200
20170625_FIRE_mg-s-iqeye,2280,0.6277,1374.9,583.4,1436.4,629.9,1600,1200
20170625_FIRE_mg-s-iqeye,2280,0.2292,1249.7,568.6,1438.7,637.6,1600,1200
20170625_FIRE_mg-s-iqeye,2340,0.3693,1275.3,572.3,1421.6,627.5,1600,1200
20170625_FIRE_mg-s-iqeye,2340,0.1967,1252.4,556.0,1425.8,629.9,1600,1200
20170625_FIRE_mg-s-iqeye,2400,0.6453,1191.2,565.4,1435.9,640.8,1600,1200
20170627_FIRE_om-e-mobo-c,-2400,0.1128,1332.1,1347.8,1500.2,1453.3,2048,1536
20170627_FIRE_om-e-mobo-c,-2340,0.2198,1332.5,1357.1,1494.1,1454.8,2048,1536
20170627_FIRE_om-e-mobo-c,-2280,0.2139,1326.1,1361.8,1490.4,1459.4,2048,1536
20170627_FIRE_om-e-mobo-c,-2220,0.2623,1328.9,1370.6,1490.2,1463.8,2048,1536
20170627_FIRE_om-e-mobo-c,-2160,0.3663,1327.8,1373.8,1484.5,1467.9,2048,1536
20170627_FIRE_om-e-mobo-c,-2100,0.3530,1325.4,1378.0,1482.7,1470.9,2048,1536
20170627_FIRE_om-e-mobo-c,-2040,0.3383,1322.9,1380.3,1479.0,1474.1,2048,1536
20170627_FIRE_om-e-mobo-c,-1980,0.3171,1321.0,1382.8,1477.4,1478.3,2048,1536
20170627_FIRE_om-e-mobo-c,-1920,0.2461,1313.8,1384.2,1480.8,1483.7,2048,1536
20170627_FIRE_om-e-mobo-c,-1860,0.1848,1314.9,1389.9,1478.7,1487.9,2048,1536
20170627_FIRE_om-e-mobo-c,-1740,0.1986,1300.6,1390.7,1476.2,1497.0,2048,1536
20170627_FIRE_om-e-mobo-c,-1620,0.1292,1288.7,1417.0,1459.2,1507.2,2048,1536
20170627_FIRE_om-e-mobo-c,-1560,0.2500,1286.3,1419.9,1460.2,1513.1,2048,1536
20170627_FIRE_om-e-mobo-c,-1500,0.3428,1284.8,1416.2,1457.0,1518.3,2048,1536
