sequence,offset,conf,x1,y1,x2,y2,W,H
20160722_FIRE_mw-e-mobo-c,600,0.0529,1819.0,1016.9,1930.8,1065.3,2048,1536
20160722_FIRE_mw-e-mobo-c,660,0.2758,503.3,727.1,764.9,786.5,2048,1536
20160722_FIRE_mw-e-mobo-c,660,0.0810,1784.5,960.4,1892.9,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,660,0.2941,503.4,727.8,763.8,786.8,2048,1536
20160722_FIRE_mw-e-mobo-c,660,0.0755,1785.2,957.6,1902.0,1056.9,2048,1536
20160722_FIRE_mw-e-mobo-c,660,0.0525,1783.7,954.0,1936.7,1069.4,2048,1536
20160722_FIRE_mw-e-mobo-c,720,0.1930,498.9,727.0,779.6,787.3,2048,1536
20160722_FIRE_mw-e-mobo-c,720,0.3193,1778.3,962.7,1857.5,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,720,0.3243,1777.3,962.4,1858.2,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,720,0.2222,499.2,727.6,778.0,787.4,2048,1536
20160722_FIRE_mw-e-mobo-c,720,0.5294,1790.2,967.6,1909.7,1067.2,2048,1536
20160722_FIRE_mw-e-mobo-c,720,0.4909,1789.7,966.5,1912.5,1067.3,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0570,500.1,728.7,771.3,787.1,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.1634,1629.2,902.6,1898.2,1023.4,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0522,1661.7,920.9,1883.2,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.1901,1630.7,902.4,1897.1,1023.4,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0804,553.7,724.4,821.3,788.4,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0570,500.9,731.7,764.0,787.1,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.2942,1794.0,946.6,1896.2,1068.1,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0904,1733.4,927.4,1892.9,1068.4,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.2742,1794.8,946.6,1878.3,1067.9,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0938,1781.6,944.7,1910.6,1068.4,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0857,1716.2,923.0,1891.6,1068.7,2048,1536
20160722_FIRE_mw-e-mobo-c,780,0.0615,1764.4,935.4,1885.0,1068.2,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.1031,558.1,724.1,817.7,787.8,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.0986,1695.7,924.1,1862.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.1176,1694.7,924.0,1862.6,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.1660,557.8,724.4,816.7,788.0,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.4544,1758.0,980.4,1905.6,1072.4,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.3869,1691.2,926.9,1915.6,1076.3,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.0626,1510.0,845.0,1920.0,1097.2,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.4125,1690.9,927.1,1910.8,1076.1,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.4020,1757.4,980.3,1897.8,1072.3,2048,1536
20160722_FIRE_mw-e-mobo-c,840,0.0633,1510.8,848.6,1958.9,1095.9,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.1899,552.7,725.4,800.5,787.8,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.0990,1590.0,897.3,1862.9,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.0879,1638.5,933.9,1855.5,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.1032,1589.2,898.2,1863.2,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.0947,1637.7,934.3,1855.6,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.2516,558.3,725.7,802.1,788.0,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.5250,1649.7,925.8,1904.1,1082.3,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.1487,1771.7,1000.5,1890.0,1075.6,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.5161,1649.6,925.8,1903.2,1082.4,2048,1536
20160722_FIRE_mw-e-mobo-c,900,0.1228,1771.5,1000.4,1889.3,1075.6,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.1508,556.7,724.9,803.6,787.3,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.2145,1542.1,917.1,1900.1,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.1444,1595.7,917.8,1767.4,1023.0,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.2438,1546.7,917.2,1895.9,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.1298,1595.4,917.8,1775.3,1023.2,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.2077,556.5,725.2,802.9,787.5,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.3748,1586.3,914.1,1909.0,1072.6,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.3199,1802.2,995.2,1901.8,1072.0,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.0980,1595.3,915.8,1785.7,1043.0,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.3862,1613.2,918.8,1905.2,1078.9,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.3374,1800.8,994.3,1900.9,1072.4,2048,1536
20160722_FIRE_mw-e-mobo-c,960,0.0886,1595.1,915.7,1796.3,1043.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.1198,551.6,726.0,794.2,787.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.4974,1664.6,918.0,1872.3,1023.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.4998,1664.3,918.1,1871.8,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.1720,552.6,726.4,793.5,787.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.5149,1683.0,931.0,1892.1,1072.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.1106,1814.0,993.1,1890.1,1070.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.5224,1681.4,930.8,1891.4,1072.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1020,0.0929,1813.6,992.9,1889.6,1070.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.1854,540.8,726.1,789.6,787.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.0610,1609.2,935.2,1897.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.2513,541.6,726.4,789.3,787.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.6840,1784.1,997.7,1895.2,1073.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.2765,1672.4,941.4,1895.4,1075.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.6611,1784.1,997.4,1894.3,1073.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1080,0.3056,1671.2,941.6,1894.8,1075.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.1813,528.3,725.1,795.3,787.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.2243,530.7,725.3,799.1,788.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.8265,1809.3,1023.6,1892.2,1073.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1140,0.8233,1809.1,1023.4,1891.6,1073.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.1431,534.8,725.7,777.6,787.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.2942,1753.4,969.1,1822.9,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.0534,1714.9,949.7,1826.2,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.3061,1752.9,969.0,1823.0,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.0603,1714.7,949.5,1826.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.2061,528.1,724.8,792.8,788.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.6853,1750.7,969.8,1904.9,1066.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.5723,1825.2,1026.1,1902.4,1065.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.6926,1750.5,969.8,1904.6,1066.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1200,0.4887,1825.1,1026.3,1901.8,1064.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.1425,529.5,726.3,777.2,787.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.0680,1613.4,907.4,1687.6,1011.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.0780,1613.1,907.2,1687.9,1011.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.1849,529.2,726.7,776.5,787.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.7481,1794.5,1012.6,1897.5,1073.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1260,0.7283,1794.2,1009.8,1895.4,1073.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1320,0.1068,524.5,726.7,783.2,787.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1320,0.1519,528.6,727.2,786.3,788.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1320,0.7672,1811.0,1025.9,1887.7,1069.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1320,0.7675,1810.7,1025.4,1886.4,1069.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.1994,526.0,728.0,759.6,787.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.0717,1651.8,942.2,1826.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.2517,525.5,728.3,759.5,787.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.3399,1656.5,941.3,1893.1,1078.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.1991,1809.8,1047.1,1885.4,1074.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.3471,1655.4,941.3,1892.3,1078.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1380,0.1845,1808.7,1046.9,1884.3,1074.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.2855,514.6,727.8,755.8,787.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.1381,1715.0,989.5,1776.8,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.1343,1721.9,997.0,1777.2,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.1425,1714.8,989.3,1777.0,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.1289,1720.3,995.9,1774.8,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.3237,516.5,728.2,759.4,788.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.3890,1814.7,1041.8,1893.9,1074.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.3033,1713.2,990.5,1893.6,1075.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.1351,1717.0,997.3,1785.5,1053.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.3484,1814.7,1041.5,1893.1,1074.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.3160,1712.8,990.1,1893.5,1075.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1440,0.1247,1716.8,997.1,1785.5,1053.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.1970,513.3,727.4,758.9,787.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.2263,513.2,727.8,758.6,788.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.4183,1817.4,1049.8,1875.3,1075.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.3527,1817.3,1049.7,1873.9,1074.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1500,0.0931,1809.7,1045.9,1869.1,1075.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1560,0.1325,516.1,725.9,800.1,787.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1560,0.1855,515.9,726.4,798.5,788.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1560,0.7002,1781.9,1021.1,1880.0,1074.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1560,0.6926,1781.9,1020.9,1879.2,1073.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.1755,512.5,729.6,744.2,786.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.1468,523.7,726.4,810.3,788.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.0651,1651.5,954.4,1752.9,1022.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.0888,1651.4,954.3,1753.1,1022.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.2209,512.2,730.0,744.0,787.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.1909,523.7,726.8,806.8,788.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.6594,1838.2,1019.7,1893.9,1067.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.0656,1807.4,1018.4,1892.7,1072.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.6143,1837.8,1019.7,1891.7,1067.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1620,0.0896,1807.4,1018.4,1890.7,1072.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.2167,502.2,728.7,754.9,787.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.0626,519.7,723.9,806.3,789.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.1199,1809.3,995.6,1854.6,1023.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.1370,1809.4,995.5,1854.6,1023.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.0506,1797.9,994.9,1862.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.2417,502.1,729.1,754.7,787.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.5713,1840.8,1025.0,1885.5,1067.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.2816,1802.1,996.2,1887.9,1068.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.0567,1829.1,1001.3,1886.6,1067.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.5370,1840.8,1024.9,1884.8,1066.9,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.3064,1802.0,996.1,1887.0,1067.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1680,0.0618,1823.0,999.6,1885.8,1067.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.1976,504.4,728.3,773.0,787.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.4295,1816.3,981.5,1872.9,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.0533,1816.1,979.2,1907.5,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.4132,1816.1,981.5,1873.0,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.2416,504.2,728.6,771.7,787.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.9066,1815.3,982.8,1886.6,1066.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1740,0.9059,1815.2,982.7,1885.4,1066.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1800,0.2672,503.3,729.0,762.8,787.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1800,0.3094,503.1,729.4,761.5,787.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1800,0.4471,1809.2,988.9,1886.5,1069.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1800,0.4285,1809.6,988.6,1881.0,1069.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.2817,503.2,729.3,758.3,787.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.4633,1815.1,960.8,1864.3,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.0620,1815.2,960.9,1886.5,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.4344,1814.9,960.7,1864.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.0706,1814.9,960.7,1886.8,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.3125,503.1,729.6,757.3,787.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.8529,1816.9,961.7,1897.0,1067.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1860,0.8483,1816.6,961.6,1894.9,1067.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.2370,500.0,729.7,768.7,787.3,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.0701,505.8,733.7,703.3,785.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.5636,1665.8,925.8,1854.6,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.5894,1665.1,925.6,1855.1,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.2600,500.1,730.0,767.1,787.5,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.0813,505.8,734.2,703.1,785.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.6790,1760.0,991.3,1889.9,1074.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.5362,1669.2,927.5,1896.5,1077.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.6560,1759.8,991.2,1889.4,1074.1,2048,1536
20160722_FIRE_mw-e-mobo-c,1920,0.5592,1669.1,927.9,1895.6,1077.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.1725,496.7,730.4,757.9,786.7,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.1883,1580.6,888.3,1835.6,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.1916,1580.5,888.3,1835.2,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.1999,496.4,730.8,755.8,786.8,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.0521,550.1,726.2,823.4,788.6,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.8191,1759.9,990.0,1890.8,1075.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.3466,1584.2,865.5,1865.4,1071.4,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.8123,1759.8,990.0,1889.8,1075.2,2048,1536
20160722_FIRE_mw-e-mobo-c,1980,0.3458,1583.9,863.3,1865.2,1072.2,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.0756,500.4,732.0,752.5,787.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.7838,1617.8,918.2,1757.3,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.7877,1617.6,918.1,1757.6,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.0917,500.0,732.3,750.2,787.6,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.0786,552.8,727.2,825.4,789.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.6237,1614.3,914.7,1876.2,1080.1,2048,1536
20160722_FIRE_mw-e-mobo-c,2040,0.6156,1614.1,914.8,1876.5,1080.1,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.2030,1597.7,950.0,1680.2,1020.6,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.2162,1597.6,949.9,1680.4,1020.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.0607,497.6,733.1,731.9,787.2,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.3318,1731.4,1019.4,1884.8,1078.7,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.1467,1798.1,1044.3,1884.8,1076.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.3507,1730.9,1019.3,1884.2,1078.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2100,0.1466,1798.1,1044.2,1884.1,1076.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.2343,1653.8,945.5,1814.9,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.2686,1653.5,945.4,1815.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.0524,492.3,732.8,742.5,787.7,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.6761,1684.2,953.7,1892.6,1077.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.5397,1811.8,1031.1,1889.1,1072.4,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.6792,1683.2,953.9,1892.3,1077.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2160,0.5451,1810.4,1030.7,1890.3,1072.7,2048,1536
20160722_FIRE_mw-e-mobo-c,2220,0.3503,1723.0,961.7,1861.4,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2220,0.4035,1722.8,961.8,1861.6,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2220,0.6875,1729.7,964.7,1891.8,1073.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2220,0.6863,1729.5,964.7,1891.0,1073.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.0681,479.4,732.7,723.3,787.1,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.0693,1755.4,974.2,1834.6,1023.6,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.0621,1564.2,936.8,1842.9,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.0796,1755.2,974.1,1834.8,1023.6,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.0719,1564.1,936.4,1843.1,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.0899,479.3,733.1,722.3,787.2,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.7557,1756.0,976.9,1889.7,1075.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2280,0.7548,1755.9,976.8,1888.9,1075.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.5850,1613.4,940.1,1817.0,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.0892,1742.2,997.9,1790.8,1023.9,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.6040,1613.3,940.0,1817.2,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.0916,1742.1,997.8,1791.2,1023.9,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.0768,1731.6,997.1,1784.8,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.0526,1739.4,996.2,1806.7,1024.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.4472,1740.2,995.3,1894.9,1074.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.3446,1829.7,1020.5,1894.7,1068.3,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.1042,1608.3,938.6,1873.3,1068.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.4617,1740.2,995.3,1893.8,1074.0,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.2933,1830.0,1020.3,1891.9,1068.6,2048,1536
20160722_FIRE_mw-e-mobo-c,2340,0.1179,1604.0,939.6,1897.1,1083.3,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.0529,470.1,733.2,718.4,787.3,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.0504,528.3,729.7,777.5,787.9,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.4710,1832.4,1027.9,1897.5,1069.7,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.2309,1683.4,931.8,1905.3,1073.9,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.1226,1800.1,1019.3,1899.0,1069.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.4182,1832.3,1027.3,1896.4,1069.5,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.2634,1675.5,932.1,1903.7,1073.8,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.1685,1812.4,1020.8,1896.7,1069.9,2048,1536
20160722_FIRE_mw-e-mobo-c,2400,0.1363,1780.4,1015.1,1898.6,1070.1,2048,1536
20161113_FIRE_bl-n-mobo-c,-2400,0.0704,364.7,734.9,378.1,751.4,2048,1536
20161113_FIRE_bl-n-mobo-c,-2040,0.1217,362.5,734.8,382.3,752.2,2048,1536
20161113_FIRE_bl-n-mobo-c,-2040,0.0529,1148.2,752.3,1166.1,764.8,2048,1536
20161113_FIRE_bl-n-mobo-c,-2040,0.1703,362.3,735.5,382.1,752.0,2048,1536
20161113_FIRE_bl-n-mobo-c,-2040,0.0673,1148.0,752.7,1166.1,764.8,2048,1536
20161113_FIRE_bl-n-mobo-c,-1980,0.0530,1147.6,751.9,1166.6,764.7,2048,1536
20161113_FIRE_bl-n-mobo-c,-1740,0.0804,328.2,731.9,348.3,753.3,2048,1536
20161113_FIRE_bl-n-mobo-c,-1740,0.1189,328.2,732.6,347.8,753.1,2048,1536
20161113_FIRE_bl-n-mobo-c,-1740,0.0526,321.9,729.8,347.7,753.4,2048,1536
20161113_FIRE_bl-n-mobo-c,-1500,0.0928,368.0,729.2,392.2,751.0,2048,1536
20161113_FIRE_bl-n-mobo-c,-1500,0.1112,368.1,729.9,391.8,750.7,2048,1536
20161113_FIRE_bl-n-mobo-c,-1320,0.0601,332.6,733.8,354.9,753.2,2048,1536
20161113_FIRE_bl-n-mobo-c,-1320,0.0827,332.7,734.9,354.6,753.0,2048,1536
20161113_FIRE_bl-n-mobo-c,-1320,0.0578,332.6,735.0,347.7,752.6,2048,1536
20161113_FIRE_bl-n-mobo-c,-720,0.1023,363.4,730.9,395.5,751.7,2048,1536
20161113_FIRE_bl-n-mobo-c,-720,0.1018,371.8,732.0,396.3,751.1,2048,1536
20161113_FIRE_bl-n-mobo-c,-720,0.1001,378.6,733.2,394.7,750.7,2048,1536
20161113_FIRE_bl-n-mobo-c,-720,0.1265,379.3,734.1,394.5,750.4,2048,1536
20161113_FIRE_bl-n-mobo-c,-720,0.1229,371.9,733.1,396.0,750.9,2048,1536
20161113_FIRE_bl-n-mobo-c,-720,0.1184,363.0,732.1,395.4,751.5,2048,1536
20161113_FIRE_bl-n-mobo-c,-600,0.2887,364.7,733.1,392.8,751.8,2048,1536
20161113_FIRE_bl-n-mobo-c,-600,0.0617,361.9,729.2,395.5,751.0,2048,1536
20161113_FIRE_bl-n-mobo-c,-600,0.3435,364.5,733.5,393.0,751.6,2048,1536
20161113_FIRE_bl-n-mobo-c,-600,0.0699,361.9,729.8,395.4,750.8,2048,1536
20161113_FIRE_bl-n-mobo-c,-540,0.0915,320.1,734.3,345.6,753.2,2048,1536
20161113_FIRE_bl-n-mobo-c,-540,0.1304,320.5,734.9,345.0,752.9,2048,1536
20161113_FIRE_bl-n-mobo-c,-480,0.1022,371.4,732.3,394.8,750.8,2048,1536
20161113_FIRE_bl-n-mobo-c,-480,0.1312,371.3,733.0,395.0,750.6,2048,1536
20161113_FIRE_bl-n-mobo-c,-420,0.0513,356.5,729.8,387.1,751.3,2048,1536
20161113_FIRE_bl-n-mobo-c,-360,0.0738,367.1,734.9,386.6,751.7,2048,1536
20161113_FIRE_bl-n-mobo-c,-360,0.1100,367.4,735.7,386.4,751.4,2048,1536
